,formula,temperature,composition,expected_mfp,mat0_Unnamed: 0,mat0_e_above_hull,mat0_formation_energy_per_atom,mat0_band_gap,mat0_G_Reuss,mat0_G_VRH,mat0_G_Voigt,mat0_G_Voigt_Reuss_Hill,mat0_K_Reuss,mat0_K_VRH,mat0_K_Voigt,mat0_K_Voigt_Reuss_Hill,mat0_elastic_anisotropy,mat0_homogeneous_poisson,mat0_poisson_ratio,mat0_universal_anisotropy,mat0_nsites,mat0_V0,mat0_C,mat0_E0,mat0_B,mat1_Unnamed: 0,mat1_e_above_hull,mat1_formation_energy_per_atom,mat1_band_gap,mat1_G_Reuss,mat1_G_VRH,mat1_G_Voigt,mat1_G_Voigt_Reuss_Hill,mat1_K_Reuss,mat1_K_VRH,mat1_K_Voigt,mat1_K_Voigt_Reuss_Hill,mat1_elastic_anisotropy,mat1_homogeneous_poisson,mat1_poisson_ratio,mat1_universal_anisotropy,mat1_nsites,mat1_V0,mat1_C,mat1_E0,mat1_B
0,GaAlN,600.0,0.6000000000000001,8.396317083833195e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,600.0,0.7000000000000001,7.149452502797712e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,600.0,0.8,7.829709250854664e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,600.0,0.9,7.36632459026124e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,600.0,1.0,5.294401928980732e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.0,1.1115904640547458e-07,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.1,7.942233450983412e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.2,8.916172743228155e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.30000000000000004,8.497179437854401e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.4,7.98222159600654e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.5,7.748826614315868e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.6000000000000001,7.13547188902944e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.7000000000000001,6.07643513947328e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.8,6.605061619465075e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,0.9,6.147900166696398e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,700.0,1.0,4.3385466880595997e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.0,9.943097333283407e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.1,6.630024971478037e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.2,7.557096584234098e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.30000000000000004,7.275116645342688e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.4,6.946469791797767e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.5,6.741647606138463e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.6000000000000001,6.198836048773958e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.7000000000000001,5.2943409074873644e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.8,5.70630092680586e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,0.9,5.265404821743281e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GaAlN,800.0,1.0,3.682238673371484e-08,0,0,-1.59590109119,4.0536,121.0,122.0,122.0,122.0,194.0,194.0,195.0,194.0,0.03,0.24,0.24,0.03,4,10.633642972160066,4.467787868525826,-7.445914925318675,10.969059615474665,0,0,-0.6683312886899992,1.7375999999999996,104.0,105.0,107.0,105.0,172.0,172.0,172.0,172.0,0.13,0.25,0.25,0.13,4,11.738652302808593,5.194936530520009,-6.158855656254779,9.612552114656795
0,GeSn,200.0,0.0,2.6414374599517103e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.1,2.4918559949193005e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.2,4.4285653328002365e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.30000000000000004,6.546150607345033e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.4,7.89647788226079e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.5,8.773576516299897e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.6000000000000001,9.598357665624928e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.7000000000000001,1.05248548468863e-06,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.8,1.06054770423805e-06,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,0.9,1.2746269758286438e-06,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,200.0,1.0,5.292097618947487e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.0,1.7629428906744745e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.1,1.5191618967417853e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.2,2.6711683178308055e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.30000000000000004,3.945682625794827e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.4,4.79297380573477e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.5,5.484172648822392e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.6000000000000001,6.113091591597742e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.7000000000000001,6.590947484235226e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.8,6.310566180900404e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,0.9,7.079823701558619e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,300.0,1.0,2.963269444630068e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.0,1.3339591895245536e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.1,1.095019813318482e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.2,1.8791669390812978e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.30000000000000004,2.7751927404544626e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.4,3.3721898481359385e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.5,3.897357509842644e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.6000000000000001,4.4028072365539396e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.7000000000000001,4.710059165471698e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.8,4.38715923162712e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
0,GeSn,400.0,0.9,4.704844308137599e-07,0,0,0.0,0.0,44.0,45.0,47.0,45.0,59.0,59.0,59.0,59.0,0.32,0.19,0.19,0.32,2,23.91038424515175,5.744773107364386,-4.623151537151952,3.3434606925055785,0,0,0.0,0.0,21.0,21.0,22.0,21.0,38.0,38.0,38.0,38.0,0.33,0.27,0.27,0.33,2,36.8380188721073,5.889602511811051,-4.010718312036041,2.045578073076266
